TotalBudget,ExperienceRating,AmountPaid,BalanceAmount,projAgeYrs,logAnnualBudget,paymentRatio,deptActive,statusProjEnc,dept_Agriculture,dept_Education,dept_Energy,dept_Health,dept_Infrastructure,dept_Water & Sanitation,ptype_Bridge,ptype_Dam,ptype_Flyover,ptype_Grid Station,ptype_Hospital,ptype_Irrigation Canal,ptype_Road Construction,ptype_Rural Health Centre,ptype_School Building,ptype_Solar Plant,ptype_University Building,ptype_Water Treatment Plant,loc_Abbottabad,loc_Bahawalpur,loc_Dera Ghazi Khan,loc_Faisalabad,loc_Gujranwala,loc_Gwadar,loc_Hyderabad,loc_Islamabad,loc_Karachi,loc_Lahore,loc_Mardan,loc_Multan,loc_Peshawar,loc_Quetta,loc_Rawalpindi,loc_Sargodha,loc_Sialkot,loc_Sukkur,loc_Swat,loc_Turbat,CompanyName,CompanyEncoded,SimilarProjectCost
2988.42,3.24,619.4,2369.02,10.15,5.685,0.2073,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,2515.76
611.22,4.68,393.18,218.04,8.03,4.3323,0.6433,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Zahir Khan & Brothers,11,2508.915
2967.22,2.72,1358.24,1608.98,10.02,5.6908,0.4577,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,3052.01
1081.77,3.57,994.39,87.38,10.19,4.6649,0.9192,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Nespak,2,1251.17
2248.36,3.85,586.83,1661.53,4.72,6.1661,0.261,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,1067.8
1321.86,4.33,1095.31,226.55,16.01,4.4136,0.8286,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1374.28
1715.61,2.95,730.95,984.66,9.58,5.1878,0.4261,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nespak,2,1715.61
3541.23,4.68,3279.36,261.87,10.75,5.7973,0.9261,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nespak,2,2094.59
3014.51,4.69,1642.52,1372.0,10.05,5.7036,0.5449,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Izhar Construction,5,3391.385
1478.98,2.84,1087.4,391.57,15.35,4.568,0.7352,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Saif Group,10,2730.24
10000.0,2.79,3613.04,6386.96,13.02,6.6439,0.3613,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nespak,2,2445.29
2932.26,2.16,879.08,2053.18,8.72,5.8179,0.2998,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,National Logistics Cell,1,2663.58
1910.86,4.33,1854.02,56.84,5.24,5.899,0.9703,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zahir Khan & Brothers,11,2507.26
5873.01,4.34,538.08,5334.93,11.5,6.2358,0.0916,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,6369.46
765.55,3.33,550.51,215.04,6.65,4.746,0.7191,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,National Logistics Cell,1,1355.96
4327.51,4.39,3499.72,827.8,9.7,6.1006,0.8087,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2051.1549999999997
10000.0,2.28,5506.44,4493.56,8.06,7.1234,0.5506,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,1964.8500000000001
2780.23,1.84,824.52,1955.71,16.15,5.1484,0.2966,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,783.73
875.42,2.38,329.83,545.6,4.08,5.3686,0.3768,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,955.26
2745.11,3.23,2143.24,601.87,11.03,5.517,0.7808,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,1844.8
602.16,3.66,557.81,44.36,15.27,3.6746,0.9263,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Saif Group,10,1131.52
1424.53,4.18,655.74,768.8,12.44,4.7407,0.4603,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1893.3
2716.82,2.7,1328.71,1388.11,12.43,5.3871,0.4891,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,1876.675
1710.05,4.5,264.23,1445.82,11.77,4.9787,0.1545,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1619.0700000000002
1796.33,2.13,279.38,1516.95,10.79,5.1149,0.1555,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,3792.34
4587.45,4.32,3605.54,981.91,9.97,6.1315,0.786,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,National Logistics Cell,1,2731.875
6241.01,3.93,2041.57,4199.44,5.7,6.9984,0.3271,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,2003.58
1418.58,1.66,1230.72,187.86,11.22,4.8397,0.8676,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1418.58
4584.87,5.0,1841.14,2743.73,16.24,5.643,0.4016,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,4812.1900000000005
1592.08,2.89,346.65,1245.44,9.9,5.0803,0.2177,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,1339.58
3168.59,3.59,313.55,2855.03,2.81,7.0279,0.099,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Habib Construction,4,1834.255
1842.07,3.31,1675.63,166.43,9.91,5.2251,0.9096,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,6376.535
1153.89,2.46,767.73,386.16,2.89,5.9896,0.6653,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Al-Shafi Construction,9,1133.9450000000002
2068.18,4.0,432.67,1635.51,2.01,6.9363,0.2092,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Zahir Khan & Brothers,11,1251.17
3792.34,2.03,1187.78,2604.56,4.02,6.8495,0.3132,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,3792.34
3619.45,2.57,3513.99,105.46,14.38,5.5282,0.9709,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2667.26
1501.04,4.35,577.8,923.24,9.31,5.0828,0.3849,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,1619.0700000000002
2754.04,4.58,854.69,1899.35,16.68,5.1066,0.3103,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Habib Construction,4,1928.63
2108.03,1.87,1355.52,752.51,13.29,5.0665,0.643,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,1853.06
231.41,3.0,217.31,14.09,9.43,3.2003,0.9391,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1243.475
1441.82,2.82,888.69,553.13,15.94,4.5048,0.6164,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Giga Construction,13,2083.64
2284.69,4.38,579.01,1705.69,6.57,5.8515,0.2534,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Techno Construction,14,4431.76
1668.89,4.88,647.43,1021.47,9.36,5.1835,0.3879,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Al-Shafi Construction,9,1885.895
4252.35,1.77,3903.97,348.38,16.24,5.5677,0.9181,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2974.96
2820.53,4.21,630.84,2189.68,11.51,5.5015,0.2237,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Saif Group,10,2446.65
2214.4,3.08,1813.64,400.76,8.25,5.5925,0.819,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,2974.96
10000.0,3.76,5957.43,4042.57,11.56,6.7628,0.5957,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,National Logistics Cell,1,6861.25
1383.77,4.62,707.72,676.05,11.31,4.8069,0.5114,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,2873.96
7230.99,2.83,5356.89,1874.1,2.77,7.8673,0.7408,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2612.285
766.38,1.55,147.67,618.72,7.06,4.6872,0.1927,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Izhar Construction,5,1895.335
518.61,3.81,376.5,142.11,13.51,3.6477,0.726,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,1176.92
1200.3,3.32,939.58,260.72,15.64,4.3405,0.7828,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,1414.73
2228.91,2.35,1080.61,1148.3,2.34,6.8591,0.4848,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,National Logistics Cell,1,2338.24
2945.25,2.52,599.69,2345.57,12.6,5.4543,0.2036,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2945.25
4693.23,2.85,4041.58,651.65,13.12,5.8797,0.8612,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,M/S Tariq Builders,8,4693.23
409.34,4.7,125.37,283.97,6.42,4.1551,0.3063,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,924.41
2465.22,2.18,1287.58,1177.63,13.88,5.1796,0.5223,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,5622.72
2027.38,4.84,1003.72,1023.66,9.67,5.3455,0.4951,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,1974.12
2686.73,2.45,1031.76,1654.97,15.96,5.126,0.384,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,1398.1
1110.69,3.97,863.97,246.72,5.29,5.3469,0.7779,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,1118.585
1870.63,3.3,660.16,1210.47,4.11,6.1206,0.3529,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,3427.81
9813.64,2.5,3210.82,6602.82,8.76,7.0213,0.3272,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Nespak,2,2791.565
8733.28,4.46,2312.36,6420.92,7.9,7.008,0.2648,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Nespak,2,2505.49
488.06,3.27,329.38,158.69,5.0,4.581,0.6749,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Frontier Works Organization,0,1337.56
769.36,3.77,381.19,388.17,5.27,4.9835,0.4955,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,National Logistics Cell,1,1355.96
1127.48,4.2,541.15,586.33,12.78,4.4799,0.48,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1464.0149999999999
527.26,1.96,439.25,88.01,10.63,3.904,0.8331,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2857.44
2421.56,3.68,1011.44,1410.12,9.65,5.5252,0.4177,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,China State Construction,6,2272.475
2102.7,4.27,313.36,1789.34,12.32,5.1398,0.149,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Techno Construction,14,2445.29
1963.4,1.78,225.79,1737.61,5.71,5.8402,0.115,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,2051.1549999999997
6683.43,4.06,612.05,6071.38,11.86,6.3342,0.0916,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,4117.85
2141.58,2.97,1688.13,453.44,4.63,6.1367,0.7883,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,2073.89
1950.45,1.64,270.83,1679.62,15.59,4.8292,0.1389,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2342.55
1566.69,4.17,930.08,636.62,3.18,6.1998,0.5937,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1405.96
2200.83,3.76,1716.51,484.31,15.89,4.9309,0.7799,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,2051.1549999999997
1213.92,4.09,766.53,447.4,13.85,4.4733,0.6314,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2517.66
1738.85,4.22,1050.8,688.05,5.78,5.7066,0.6043,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,National Logistics Cell,1,1327.65
2091.34,3.87,490.46,1600.87,13.27,5.0601,0.2345,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SMS Infrastructure,12,1918.36
4499.53,3.81,905.25,3594.28,13.57,5.8039,0.2012,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2387.99
2612.03,1.91,2551.16,60.86,7.38,5.8691,0.9767,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,China State Construction,6,2800.45
3120.62,4.47,1618.07,1502.55,8.1,5.9539,0.5185,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,2873.96
776.15,3.18,95.49,680.66,14.95,3.9496,0.123,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,1681.5
2048.33,4.77,111.99,1936.34,9.82,5.3404,0.0547,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,3429.195
2627.06,3.99,1547.85,1079.21,5.08,6.2483,0.5892,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,1736.355
1991.15,3.51,1885.38,105.77,13.02,5.03,0.9469,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1523.31
4082.43,2.54,2926.51,1155.92,4.76,6.7542,0.7169,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,China State Construction,6,1092.88
5104.7,4.01,452.71,4651.99,3.5,7.2852,0.0887,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Descon Engineering,3,1869.27
2389.79,1.5,494.01,1895.78,14.67,5.0932,0.2067,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,1876.675
1214.57,4.78,94.1,1120.47,8.77,4.9308,0.0775,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Giga Construction,13,1336.045
3041.44,3.36,411.87,2629.57,11.21,5.6033,0.1354,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,5555.465
1596.13,2.3,1084.93,511.19,3.55,6.1084,0.6797,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1964.8500000000001
1333.22,4.43,164.49,1168.73,3.2,6.0322,0.1234,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SMS Infrastructure,12,1611.92
1392.12,3.49,527.39,864.73,9.05,5.0358,0.3788,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,1837.3600000000001
3305.91,4.27,3171.16,134.76,14.02,5.463,0.9592,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2151.28
1105.9,3.48,826.28,279.63,9.38,4.7698,0.7472,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,1300.02
3031.27,3.05,676.6,2354.67,2.91,6.9486,0.2232,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,2612.285
2230.59,3.83,1373.23,857.35,10.69,5.3407,0.6156,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Descon Engineering,3,1672.3400000000001
2963.85,1.94,2512.22,451.63,14.28,5.3354,0.8476,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,4619.85
2857.44,2.67,1409.46,1447.98,7.6,5.9295,0.4933,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,2857.44
1060.05,4.17,746.56,313.5,2.81,5.9329,0.7043,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zahir Khan & Brothers,11,2446.65
2486.62,2.34,533.75,1952.87,2.1,7.0767,0.2147,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,2483.865
1750.63,3.53,416.86,1333.78,6.19,5.6448,0.2381,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,M/S Tariq Builders,8,3391.385
1676.87,4.86,1284.64,392.23,16.04,4.6496,0.7661,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2612.285
1483.61,3.68,721.69,761.92,6.49,5.432,0.4864,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,2066.145
1176.44,4.6,619.03,557.41,15.39,4.3365,0.5262,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Descon Engineering,3,1672.3400000000001
